"character_id","root_character","character_sub1","botanical_id"
1185,"bark texture","exfoliating",76
1186,"bole","branched",76
1187,"thorn","absent",76
1188,"leaf persistence","deciduous",76
1189,"petiole","petiolate",76
1190,"stipules","absent",76
1191,"leaf type","simple",76
1192,"leaf arrangement","whorl",76
1193,"leaf venation","pinnate",76
1194,"inflorescence","cymose",76
1195,"floral symmetry","actinomorphic",76
1196,"floral type","pentamerous",76
1197,"floral attachment","gamopetalous",76
1198,"corolla aestivation","imbricate",76
1199,"fruit","follicle",76
1200,"sexual Reproductive Unit","covered seed",76
1201,"habit","tree",77
1202,"bark texture","exfoliating",77
1203,"bole","branched",77
1204,"thorn","absent",77
1205,"leaf persistence","deciduous",77
1206,"petiole","petiolate",77
1207,"stipules","absent",77
1208,"leaf type","simple",77
1209,"leaf arrangement","whorl",77
1210,"leaf venation","pinnate",77
1211,"inflorescence","cymose",77
1212,"floral symmetry","actinomorphic",77
1213,"floral type","pentamerous",77
1214,"floral attachment","gamopetalous",77
1215,"corolla aestivation","imbricate",77
1216,"fruit","follicle",77
1217,"sexual Reproductive Unit","covered seed",77
1218,"habit","tree",78
1219,"bark texture","fissured",78
1220,"bole","branched",78
1221,"thorn","absent",78
1222,"leaf persistence","deciduous",78
1223,"petiole","petiolate",78
1224,"stipules","absent",78
1225,"leaf type","simple",78
1226,"leaf arrangement","opposite",78
1227,"leaf venation","pinnate",78
1228,"inflorescence","cymose",78
1229,"floral symmetry","actinomorphic",78
1230,"floral type","pentamerous",78
1231,"floral attachment","gamopetalous",78
1232,"corolla aestivation","imbricate",78
1233,"fruit","drupe",78
1234,"sexual Reproductive Unit","covered seed",78
1235,"habit","tree",79
1236,"bark texture","exfoliating",79
1237,"bole","branched",79
1238,"thorn","absent",79
1239,"petiole","petiolate",79
1240,"stipules","absent",79
1241,"leaf type","simple",79
1242,"leaf arrangement","alternate",79
1243,"leaf venation","pinnate",79
1244,"inflorescence","cymose",79
1245,"floral symmetry","actinomorphic",79
1246,"floral type","pentamerous",79
1247,"floral attachment","gamopetalous",79
1248,"corolla aestivation","valvate",79
1249,"fruit","follicle",79
1250,"sexual Reproductive Unit","covered seed",79
1251,"habit","tree",80
1252,"bark texture","exfoliating",80
1253,"bole","branched",80
1254,"thorn","absent",80
1255,"leaf persistence","deciduous",80
1256,"petiole","petiolate",80
1257,"stipules","absent",80
1258,"leaf type","simple",80
1259,"leaf arrangement","opposite",80
1260,"leaf venation","pinnate",80
1261,"inflorescence","cymose",80
1262,"floral symmetry","actinomorphic",80
1263,"floral type","pentamerous",80
1264,"floral attachment","gamopetalous",80
1265,"corolla aestivation","valvate",80
1266,"fruit","follicle",80
1267,"sexual Reproductive Unit","covered seed",80
1268,"habit","tree",81
1269,"bark texture","exfoliating",81
1270,"thorn","absent",81
1271,"leaf persistence","deciduous",81
1272,"petiole","petiolate",81
1273,"stipules","absent",81
1274,"leaf type","simple",81
1275,"leaf arrangement","opposite",81
1276,"leaf venation","pinnate",81
1277,"inflorescence","cymose",81
1278,"floral type","pentamerous",81
1279,"floral attachment","gamopetalous",81
1280,"corolla aestivation","valvate",81
1281,"fruit","follicle",81
1282,"sexual Reproductive Unit","covered seed",81
1283,"habit","tree",82
1284,"bark texture","fissured",82
1285,"bole","branched",82
1286,"thorn","absent",82
1287,"petiole","petiolate",82
1288,"stipules","absent",82
1289,"leaf type","simple",82
1290,"leaf arrangement","alternate",82
1291,"leaf venation","pinnate",82
1292,"inflorescence","cymose",82
1293,"floral symmetry","actinomorphic",82
1294,"floral type","tetramerous",82
1295,"floral attachment","gamopetalous",82
1296,"corolla aestivation","imbricate",82
1297,"fruit","berry",82
1298,"sexual Reproductive Unit","covered seed",82
1299,"habit","tree",83
1300,"bark texture","fissured",83
1301,"bole","branched",83
1302,"thorn","absent",83
1303,"petiole","petiolate",83
1304,"stipules","absent",83
1305,"leaf type","simple",83
1306,"leaf arrangement","alternate",83
1307,"leaf venation","pinnate",83
1308,"inflorescence","cymose",83
1309,"floral symmetry","actinomorphic",83
1310,"floral type","tetramerous",83
1311,"floral attachment","gamopetalous",83
1312,"corolla aestivation","imbricate",83
1313,"fruit","berry",83
1314,"sexual Reproductive Unit","covered seed",83
1315,"habit","tree",84
1316,"bark texture","fissured",84
1317,"bole","branched",84
1318,"thorn","absent",84
1319,"petiole","petiolate",84
1320,"stipules","absent",84
1321,"leaf type","simple",84
1322,"leaf arrangement","alternate",84
1323,"leaf venation","pinnate",84
1324,"inflorescence","umbel",84
1325,"floral symmetry","actinomorphic",84
1326,"floral type","tetramerous",84
1327,"floral attachment","gamopetalous",84
1328,"corolla aestivation","imbricate",84
1329,"fruit","berry",84
1330,"sexual Reproductive Unit","covered seed",84
1331,"habit","tree",85
1332,"bark texture","fissured",85
1333,"bole","branched",85
1334,"thorn","absent",85
1335,"petiole","petiolate",85
1336,"stipules","absent",85
1337,"leaf type","simple",85
1338,"leaf arrangement","alternate",85
1339,"leaf venation","pinnate",85
1340,"inflorescence","umbel",85
1341,"floral symmetry","actinomorphic",85
1342,"floral type","tetramerous",85
1343,"floral attachment","gamopetalous",85
1344,"corolla aestivation","imbricate",85
1345,"fruit","berry",85
1346,"sexual Reproductive Unit","covered seed",85
1347,"habit","tree",86
1348,"bark texture","smooth",86
1349,"bole","branched",86
1350,"thorn","absent",86
1351,"petiole","petiolate",86
1352,"stipules","absent",86
1353,"leaf type","simple",86
1354,"leaf arrangement","alternate",86
1355,"leaf venation","pinnate",86
1356,"inflorescence","umbel",86
1357,"floral symmetry","actinomorphic",86
1358,"floral type","tetramerous",86
1359,"floral attachment","gamopetalous",86
1360,"corolla aestivation","imbricate",86
1361,"fruit","berry",86
1362,"sexual Reproductive Unit","covered seed",86
1363,"habit","tree",87
1364,"bark texture","fissured",87
1365,"bole","branched",87
1366,"thorn","absent",87
1367,"petiole","petiolate",87
1368,"stipules","absent",87
1369,"leaf type","simple",87
1370,"leaf arrangement","alternate",87
1371,"leaf venation","pinnate",87
1372,"inflorescence","umbel",87
1373,"floral symmetry","actinomorphic",87
1374,"floral type","tetramerous",87
1375,"floral attachment","gamopetalous",87
1376,"corolla aestivation","imbricate",87
1377,"fruit","berry",87
1378,"sexual Reproductive Unit","covered seed",87
1379,"habit","tree",88
1380,"bark texture","exfoliating",88
1381,"bole","branched",88
1382,"thorn","present",88
1383,"petiole","petiolate",88
1384,"stipules","absent",88
1385,"leaf type","compound",88
1386,"leaf arrangement","alternate",88
1387,"leaf venation","pinnate",88
1388,"inflorescence","panicle",88
1389,"floral symmetry","actinomorphic",88
1390,"floral type","pentamerous",88
1391,"floral attachment","gamopetalous",88
1392,"corolla aestivation","valvate",88
1393,"fruit","berry",88
1394,"habit","tree",89
1395,"bark texture","fissured",89
1396,"bole","branched",89
1397,"thorn","absent",89
1398,"petiole","petiolate",89
1399,"stipules","absent",89
1400,"leaf type","compound",89
1401,"leaf arrangement","alternate",89
1402,"leaf venation","pinnate",89
1403,"inflorescence","umbel",89
1404,"floral symmetry","actinomorphic",89
1405,"floral type","pentamerous",89
1406,"floral attachment","gamopetalous",89
1407,"corolla aestivation","valvate",89
1408,"fruit","berry",89
1409,"sexual Reproductive Unit","covered seed",89
1410,"habit","tree",90
1411,"bark texture","exfoliating",90
1412,"bole","branched",90
1413,"thorn","present",90
1414,"petiole","petiolate",90
1415,"stipules","absent",90
1416,"leaf type","compound",90
1417,"leaf arrangement","alternate",90
1418,"leaf venation","pinnate",90
1419,"inflorescence","umbel",90
1420,"floral symmetry","actinomorphic",90
1421,"floral type","pentamerous",90
1422,"floral attachment","gamopetalous",90
1423,"corolla aestivation","valvate",90
1424,"fruit","berry",90
1425,"sexual Reproductive Unit","covered seed",90
1426,"habit","tree",91
1427,"bark texture","exfoliating",91
1428,"bole","branched",91
1429,"thorn","present",91
1430,"petiole","petiolate",91
1431,"stipules","absent",91
1432,"leaf type","compound",91
1433,"leaf arrangement","alternate",91
1434,"leaf venation","pinnate",91
1435,"inflorescence","umbel",91
1436,"floral symmetry","actinomorphic",91
1437,"floral type","pentamerous",91
1438,"floral attachment","gamopetalous",91
1439,"corolla aestivation","valvate",91
1440,"fruit","berry",91
1441,"sexual Reproductive Unit","covered seed",91
1442,"habit","tree",92
1443,"bark texture","exfoliating",92
1444,"bole","branched",92
1445,"thorn","present",92
1446,"petiole","petiolate",92
1447,"stipules","absent",92
1448,"leaf type","compound",92
1449,"leaf arrangement","alternate",92
1450,"leaf venation","pinnate",92
1451,"inflorescence","panicle",92
1452,"floral symmetry","actinomorphic",92
1453,"floral type","pentamerous",92
1454,"floral attachment","gamopetalous",92
1455,"corolla aestivation","valvate",92
1456,"fruit","berry",92
1457,"sexual Reproductive Unit","covered seed",92
1458,"habit","tree",93
1459,"bark texture","exfoliating",93
1460,"bole","branched",93
1461,"thorn","present",93
1462,"petiole","petiolate",93
1463,"stipules","absent",93
1464,"leaf type","compound",93
1465,"leaf arrangement","alternate",93
1466,"leaf venation","pinnate",93
1467,"inflorescence","umbel",93
1468,"floral symmetry","actinomorphic",93
1469,"floral type","pentamerous",93
1470,"floral attachment","gamopetalous",93
1471,"corolla aestivation","valvate",93
1472,"fruit","berry",93
1473,"sexual Reproductive Unit","covered seed",93
1474,"habit","tree",94
1475,"bark texture","exfoliating",94
1476,"bole","branched",94
1477,"thorn","present",94
1478,"petiole","petiolate",94
1479,"stipules","absent",94
1480,"leaf type","compound",94
1481,"leaf arrangement","alternate",94
1482,"leaf venation","pinnate",94
1483,"inflorescence","umbel",94
1484,"floral symmetry","actinomorphic",94
1485,"floral type","pentamerous",94
1486,"floral attachment","gamopetalous",94
1487,"corolla aestivation","valvate",94
1488,"fruit","berry",94
1489,"sexual Reproductive Unit","covered seed",94
1490,"habit","tree",95
1491,"bark texture","exfoliating",95
1492,"bole","unbranched",95
1493,"thorn","present",95
1494,"petiole","petiolate",95
1495,"stipules","absent",95
1496,"leaf type","simple",95
1497,"leaf arrangement","alternate",95
1498,"leaf venation","pinnate",95
1499,"inflorescence","umbel",95
1500,"floral symmetry","actinomorphic",95
1501,"floral type","pentamerous",95
1502,"floral attachment","gamopetalous",95
1503,"corolla aestivation","valvate",95
1504,"fruit","berry",95
1505,"sexual Reproductive Unit","covered seed",95
1506,"habit","tree",96
1507,"bark texture","exfoliating",96
1508,"bole","branched",96
1509,"thorn","present",96
1510,"petiole","petiolate",96
1511,"stipules","absent",96
1512,"leaf type","compound",96
1513,"leaf arrangement","alternate",96
1514,"leaf venation","pinnate",96
1515,"inflorescence","umbel",96
1516,"floral type","pentamerous",96
1517,"floral attachment","gamopetalous",96
1518,"corolla aestivation","valvate",96
1519,"fruit","berry",96
1520,"sexual Reproductive Unit","covered seed",96
1521,"habit","tree",97
1522,"bark texture","smooth",97
1523,"bole","branched",97
1524,"thorn","absent",97
1525,"petiole","petiolate",97
1526,"stipules","absent",97
1527,"leaf type","simple",97
1528,"leaf arrangement","opposite",97
1529,"leaf venation","pinnate",97
1530,"inflorescence","cymose",97
1531,"floral symmetry","actinomorphic",97
1532,"floral type","pentamerous",97
1533,"floral attachment","gamopetalous",97
1534,"corolla aestivation","imbricate",97
1535,"fruit","follicle",97
1536,"sexual Reproductive Unit","covered seed",97
1537,"habit","tree",98
1538,"bark texture","fissured",98
1539,"bole","branched",98
1540,"thorn","absent",98
1541,"petiole","petiolate",98
1542,"stipules","absent",98
1543,"leaf type","simple",98
1544,"leaf arrangement","alternate",98
1545,"leaf venation","pinnate",98
1546,"inflorescence","capitulum",98
1547,"floral symmetry","zygomorphic",98
1548,"floral type","pentamerous",98
1549,"floral attachment","gamopetalous",98
1550,"corolla aestivation","valvate",98
1551,"fruit","cypsela",98
1552,"sexual Reproductive Unit","covered seed",98
1553,"habit","tree",99
1554,"bark texture","fissured",99
1555,"bole","branched",99
1556,"thorn","absent",99
1557,"petiole","petiolate",99
1558,"stipules","absent",99
1559,"leaf type","simple",99
1560,"leaf arrangement","alternate",99
1561,"leaf venation","pinnate",99
1562,"inflorescence","capitulum",99
1563,"floral symmetry","actinomorphic",99
1564,"floral type","pentamerous",99
1565,"floral attachment","gamopetalous",99
1566,"corolla aestivation","valvate",99
1567,"fruit","cypsela",99
1568,"sexual Reproductive Unit","covered seed",99
1569,"habit","tree",100
1570,"bark texture","plated",100
1571,"bole","branched",100
1572,"thorn","absent",100
1573,"petiole","petiolate",100
1574,"stipules","absent",100
1575,"leaf type","simple",100
1576,"leaf arrangement","opposite",100
1577,"leaf venation","pinnate",100
1578,"inflorescence","cymose",100
1579,"floral symmetry","zygomorphic",100
1580,"floral type","pentamerous",100
1581,"floral attachment","gamopetalous",100
1582,"corolla aestivation","imbricate",100
1583,"fruit","drupe",100
1584,"sexual Reproductive Unit","covered seed",100
1585,"habit","tree",101
1586,"bark texture","fissured",101
1587,"bole","branched",101
1588,"thorn","absent",101
1589,"petiole","petiolate",101
1590,"stipules","absent",101
1591,"leaf type","compound",101
1592,"leaf arrangement","opposite",101
1593,"leaf venation","pinnate",101
1594,"inflorescence","cymose",101
1595,"floral symmetry","actinomorphic",101
1596,"floral attachment","gamopetalous",101
1597,"corolla aestivation","valvate",101
1598,"fruit","capsule",101
1599,"sexual Reproductive Unit","covered seed",101
1600,"habit","tree",102
1601,"bark texture","fissured",102
1602,"bole","branched",102
1603,"thorn","absent",102
1604,"petiole","petiolate",102
1605,"stipules","absent",102
1606,"leaf type","compound",102
1607,"leaf arrangement","opposite",102
1608,"leaf venation","pinnate",102
1609,"inflorescence","panicle",102
1610,"floral symmetry","zygomorphic",102
1611,"floral type","pentamerous",102
1612,"floral attachment","gamopetalous",102
1613,"corolla aestivation","valvate",102
1614,"fruit","capsule",102
1615,"sexual Reproductive Unit","covered seed",102
1616,"habit","tree",103
1617,"bark texture","fissured",103
1618,"bole","branched",103
1619,"thorn","absent",103
